Wavelength, nm	Absorbance, a.u. - curve 4	Wavelength, nm	Absorbance, a.u. - curve 1	Wavelength, nm	Absorbance, a.u. - curve 3	Wavelength, nm	Absorbance, a.u. - curve 2
395,2	-0,03951	750,38617	-0,00145	750,38617	-0,03622	750,38617	-0,08599
395,4	-0,03964	750,95941	-0,00113	750,95941	-0,03624	750,95941	-0,08578
395,6	-0,03975	751,53259	-0,0014	751,53259	-0,03618	751,53259	-0,08581
395,8	-0,03985	752,10577	-0,00133	752,10577	-0,03603	752,10577	-0,08582
396	-0,03991	752,67889	-0,0013	752,67889	-0,03587	752,67889	-0,08573
396,2	-0,03996	753,25195	-0,0016	753,25195	-0,03569	753,25195	-0,08571
396,4	-0,04004	753,82495	-0,00154	753,82495	-0,03566	753,82495	-0,08557
396,6	-0,04009	754,39795	-0,00171	754,39795	-0,03585	754,39795	-0,08544
396,8	-0,04016	754,97095	-0,00172	754,97095	-0,03604	754,97095	-0,08533
397	-0,04025	755,54382	-0,00157	755,54382	-0,03592	755,54382	-0,08541
397,2	-0,04034	756,1167	-0,00152	756,1167	-0,03575	756,1167	-0,08548
397,4	-0,04042	756,68951	-0,00163	756,68951	-0,03557	756,68951	-0,08549
397,6	-0,04053	757,26233	-0,00177	757,26233	-0,03563	757,26233	-0,08531
397,8	-0,04065	757,83508	-0,0017	757,83508	-0,0357	757,83508	-0,08516
398	-0,04079	758,40778	-0,00167	758,40778	-0,03562	758,40778	-0,08513
398,2	-0,04087	758,98047	-0,00138	758,98047	-0,0355	758,98047	-0,08493
398,4	-0,04095	759,5531	-0,00125	759,5531	-0,03548	759,5531	-0,08479
398,6	-0,04107	760,12567	-0,0013	760,12567	-0,03555	760,12567	-0,08468
398,8	-0,04123	760,69824	-0,00127	760,69824	-0,03547	760,69824	-0,08478
399	-0,04132	761,27075	-0,00111	761,27075	-0,0353	761,27075	-0,08486
399,2	-0,04143	761,8432	-9,78376E-4	761,8432	-0,03536	761,8432	-0,08479
399,4	-0,04151	762,41565	-0,00102	762,41565	-0,03538	762,41565	-0,08469
399,6	-0,04155	762,98798	-0,00108	762,98798	-0,03525	762,98798	-0,08482
399,8	-0,04157	763,56036	-6,90107E-4	763,56036	-0,03519	763,56036	-0,08459
400	-0,04161	764,13263	-4,45846E-4	764,13263	-0,03506	764,13263	-0,08459
400,2	-0,04172	764,7049	-2,60756E-4	764,7049	-0,03469	764,7049	-0,08469
400,4	-0,04183	765,27716	1,41381E-4	765,27716	-0,03452	765,27716	-0,08451
400,6	-0,04192	765,8493	1,73758E-4	765,8493	-0,03479	765,8493	-0,08427
400,8	-0,04203	766,42145	4,34433E-4	766,42145	-0,03482	766,42145	-0,08408
401	-0,0421	766,99353	2,78489E-4	766,99353	-0,03458	766,99353	-0,08414
401,2	-0,04216	767,56561	3,72662E-4	767,56561	-0,03423	767,56561	-0,08417
401,4	-0,04228	768,13763	2,22477E-4	768,13763	-0,03395	768,13763	-0,08417
401,6	-0,04241	768,70959	2,27283E-4	768,70959	-0,03377	768,70959	-0,0842
401,8	-0,04249	769,28156	3,97664E-4	769,28156	-0,03366	769,28156	-0,08416
402	-0,04262	769,85339	3,77833E-4	769,85339	-0,03366	769,85339	-0,0842
402,2	-0,04264	770,42529	2,30146E-4	770,42529	-0,0337	770,42529	-0,08412
402,4	-0,04273	770,99707	3,23681E-4	770,99707	-0,0337	770,99707	-0,08404
402,6	-0,0429	771,56885	1,76429E-4	771,56885	-0,03366	771,56885	-0,08393
402,8	-0,04298	772,14056	4,10105E-4	772,14056	-0,03354	772,14056	-0,08379
403	-0,04307	772,71228	6,04048E-4	772,71228	-0,03333	772,71228	-0,08359
403,2	-0,04318	773,28394	6,88699E-4	773,28394	-0,03331	773,28394	-0,08354
403,4	-0,04326	773,85553	8,72988E-4	773,85553	-0,03328	773,85553	-0,0835
403,6	-0,04332	774,42706	8,80504E-4	774,42706	-0,0336	774,42706	-0,08351
403,8	-0,04347	774,9986	7,15499E-4	774,9986	-0,03363	774,9986	-0,08354
404	-0,04358	775,57007	4,65304E-4	775,57007	-0,03342	775,57007	-0,08346
404,2	-0,04366	776,14154	4,09582E-4	776,14154	-0,03331	776,14154	-0,08307
404,4	-0,04372	776,71295	3,13683E-4	776,71295	-0,03327	776,71295	-0,08284
404,6	-0,04372	777,2843	1,70846E-4	777,2843	-0,03303	777,2843	-0,08267
404,8	-0,04378	777,85559	2,95997E-4	777,85559	-0,03304	777,85559	-0,08263
405	-0,04385	778,42688	2,00272E-4	778,42688	-0,03305	778,42688	-0,08265
405,2	-0,04394	778,99811	3,33144E-4	778,99811	-0,03317	778,99811	-0,08285
405,4	-0,04401	779,56934	3,08692E-4	779,56934	-0,03299	779,56934	-0,08304
405,6	-0,0441	780,14044	6,4646E-4	780,14044	-0,03288	780,14044	-0,08314
405,8	-0,04411	780,71161	6,75233E-4	780,71161	-0,03301	780,71161	-0,08304
406	-0,04418	781,28265	7,13778E-4	781,28265	-0,03309	781,28265	-0,08303
406,2	-0,04424	781,8537	7,90815E-4	781,8537	-0,033	781,8537	-0,08294
406,4	-0,04433	782,42468	6,26197E-4	782,42468	-0,03307	782,42468	-0,08286
406,6	-0,04443	782,99561	2,50854E-4	782,99561	-0,033	782,99561	-0,08272
406,8	-0,04444	783,56653	1,54029E-4	783,56653	-0,03275	783,56653	-0,08282
407	-0,04444	784,13739	-1,56705E-6	784,13739	-0,03281	784,13739	-0,0828
407,2	-0,04447	784,70819	-2,51747E-4	784,70819	-0,03307	784,70819	-0,08258
407,4	-0,04453	785,27899	-2,14869E-4	785,27899	-0,03323	785,27899	-0,08266
407,6	-0,04456	785,84973	-8,41212E-5	785,84973	-0,03321	785,84973	-0,08279
407,8	-0,04465	786,42041	-1,4563E-4	786,42041	-0,03315	786,42041	-0,08297
408	-0,0447	786,99109	-1,72734E-4	786,99109	-0,03294	786,99109	-0,08304
408,2	-0,04473	787,56171	-1,72879E-4	787,56171	-0,03292	787,56171	-0,0829
408,4	-0,04483	788,13226	-2,14119E-4	788,13226	-0,03292	788,13226	-0,08278
408,6	-0,04488	788,70276	1,38659E-4	788,70276	-0,0329	788,70276	-0,08259
408,8	-0,04496	789,27325	2,16719E-4	789,27325	-0,03285	789,27325	-0,08246
409	-0,04504	789,84375	1,65652E-4	789,84375	-0,03275	789,84375	-0,08228
409,2	-0,04509	790,41412	-1,57637E-4	790,41412	-0,03278	790,41412	-0,08221
409,4	-0,04514	790,9845	-2,74048E-4	790,9845	-0,03272	790,9845	-0,08226
409,6	-0,04524	791,55481	-3,62165E-4	791,55481	-0,03275	791,55481	-0,08208
409,8	-0,04525	792,12512	-4,34427E-4	792,12512	-0,03276	792,12512	-0,08201
410	-0,0453	792,69531	-3,39264E-4	792,69531	-0,03267	792,69531	-0,08209
410,2	-0,04539	793,26556	-5,15181E-4	793,26556	-0,03267	793,26556	-0,08221
410,4	-0,04541	793,83569	-7,21294E-4	793,83569	-0,0328	793,83569	-0,08221
410,6	-0,04545	794,40582	-5,38356E-4	794,40582	-0,03303	794,40582	-0,08215
410,8	-0,04547	794,97589	-1,87034E-4	794,97589	-0,03324	794,97589	-0,08194
411	-0,04548	795,5459	8,7764E-5	795,5459	-0,03311	795,5459	-0,0819
411,2	-0,04554	796,11591	3,43087E-4	796,11591	-0,03294	796,11591	-0,08202
411,4	-0,04558	796,68585	4,33465E-4	796,68585	-0,03277	796,68585	-0,0819
411,6	-0,04557	797,25574	2,39995E-4	797,25574	-0,03266	797,25574	-0,08178
411,8	-0,0456	797,82562	2,92787E-5	797,82562	-0,03245	797,82562	-0,08155
412	-0,04564	798,39545	-1,02355E-4	798,39545	-0,03201	798,39545	-0,08143
412,2	-0,04565	798,96521	5,72243E-5	798,96521	-0,03152	798,96521	-0,08133
412,4	-0,04571	799,53497	-4,03188E-5	799,53497	-0,0315	799,53497	-0,0813
412,6	-0,04574	800,10468	-2,07728E-5	800,10468	-0,03155	800,10468	-0,0814
412,8	-0,04577	800,67432	-2,04301E-4	800,67432	-0,03155	800,67432	-0,08149
413	-0,0458	801,2439	-7,21315E-5	801,2439	-0,03168	801,2439	-0,08144
413,2	-0,04584	801,81348	2,05338E-4	801,81348	-0,03157	801,81348	-0,08151
413,4	-0,04591	802,383	7,29254E-4	802,383	-0,03135	802,383	-0,08161
413,6	-0,04595	802,95251	8,41953E-4	802,95251	-0,03137	802,95251	-0,08153
413,8	-0,04596	803,52197	9,13767E-4	803,52197	-0,03145	803,52197	-0,08149
414	-0,04601	804,09137	7,79274E-4	804,09137	-0,03156	804,09137	-0,08143
414,2	-0,0461	804,66071	7,2481E-4	804,66071	-0,03162	804,66071	-0,08143
414,4	-0,04614	805,23004	9,17834E-4	805,23004	-0,03155	805,23004	-0,08132
414,6	-0,04618	805,79932	0,00128	805,79932	-0,03124	805,79932	-0,08124
414,8	-0,04624	806,36853	0,00117	806,36853	-0,03107	806,36853	-0,08101
415	-0,04627	806,93774	8,94087E-4	806,93774	-0,0311	806,93774	-0,08086
415,2	-0,04634	807,5069	7,84615E-4	807,5069	-0,03113	807,5069	-0,08086
415,4	-0,04635	808,07599	6,47621E-4	808,07599	-0,03103	808,07599	-0,08072
415,6	-0,04637	808,64508	9,19258E-4	808,64508	-0,03103	808,64508	-0,08073
415,8	-0,04642	809,21411	0,00123	809,21411	-0,03113	809,21411	-0,08066
416	-0,04645	809,78308	0,00124	809,78308	-0,03089	809,78308	-0,08089
416,2	-0,04646	810,35199	0,00135	810,35199	-0,03074	810,35199	-0,08102
416,4	-0,04645	810,9209	0,00149	810,9209	-0,03084	810,9209	-0,08085
416,6	-0,04647	811,48975	0,00159	811,48975	-0,03084	811,48975	-0,08078
416,8	-0,04644	812,05859	0,00172	812,05859	-0,03042	812,05859	-0,08081
417	-0,04646	812,62738	0,00175	812,62738	-0,03023	812,62738	-0,08098
417,2	-0,0465	813,19611	0,00173	813,19611	-0,03012	813,19611	-0,08084
417,4	-0,04653	813,76477	0,00134	813,76477	-0,03023	813,76477	-0,08083
417,6	-0,04654	814,33344	0,00118	814,33344	-0,0304	814,33344	-0,0809
417,8	-0,04659	814,90204	0,00131	814,90204	-0,03066	814,90204	-0,08106
418	-0,04661	815,47058	0,00148	815,47058	-0,03084	815,47058	-0,08095
418,2	-0,04668	816,03906	0,00148	816,03906	-0,0311	816,03906	-0,08102
418,4	-0,04669	816,60754	0,00144	816,60754	-0,03134	816,60754	-0,08139
418,6	-0,04669	817,17603	0,00126	817,17603	-0,03154	817,17603	-0,08178
418,8	-0,04677	817,74438	0,00123	817,74438	-0,03186	817,74438	-0,08205
419	-0,04685	818,31274	0,00146	818,31274	-0,03213	818,31274	-0,08197
419,2	-0,04688	818,88104	0,00159	818,88104	-0,03205	818,88104	-0,08194
419,4	-0,04696	819,44928	0,00171	819,44928	-0,03207	819,44928	-0,08198
419,6	-0,04705	820,01752	0,00167	820,01752	-0,03207	820,01752	-0,08174
419,8	-0,0471	820,58569	0,00145	820,58569	-0,03207	820,58569	-0,08157
420	-0,04717	821,15387	0,00114	821,15387	-0,03197	821,15387	-0,08139
420,2	-0,04725	821,72192	0,00106	821,72192	-0,03179	821,72192	-0,08134
420,4	-0,0473	822,28998	0,00124	822,28998	-0,03169	822,28998	-0,0812
420,6	-0,0474	822,85797	0,00115	822,85797	-0,03171	822,85797	-0,08116
420,8	-0,04747	823,42596	0,00118	823,42596	-0,03173	823,42596	-0,08114
421	-0,04755	823,9939	0,00105	823,9939	-0,03164	823,9939	-0,08118
421,2	-0,04766	824,56177	0,00101	824,56177	-0,03138	824,56177	-0,08125
421,4	-0,0477	825,12958	7,68327E-4	825,12958	-0,03133	825,12958	-0,08123
421,6	-0,04772	825,69739	6,70829E-4	825,69739	-0,03155	825,69739	-0,08095
421,8	-0,04782	826,26514	5,96778E-4	826,26514	-0,03141	826,26514	-0,08084
422	-0,04782	826,83282	4,76923E-4	826,83282	-0,03113	826,83282	-0,08075
422,2	-0,04784	827,40051	3,71109E-4	827,40051	-0,03101	827,40051	-0,08059
422,4	-0,04787	827,96814	3,40915E-4	827,96814	-0,03086	827,96814	-0,08041
422,6	-0,04789	828,53571	2,52937E-4	828,53571	-0,0307	828,53571	-0,08012
422,8	-0,04792	829,10327	3,12862E-4	829,10327	-0,03055	829,10327	-0,07998
423	-0,04792	829,67078	5,8648E-4	829,67078	-0,03057	829,67078	-0,07957
423,2	-0,04785	830,23822	5,00015E-4	830,23822	-0,0305	830,23822	-0,07915
423,4	-0,04782	830,8056	5,61357E-4	830,8056	-0,03038	830,8056	-0,07915
423,6	-0,04775	831,37299	7,10403E-4	831,37299	-0,03002	831,37299	-0,07917
423,8	-0,04768	831,94031	8,3153E-4	831,94031	-0,02979	831,94031	-0,07922
424	-0,04767	832,50757	9,33081E-4	832,50757	-0,02936	832,50757	-0,07904
424,2	-0,04766	833,07483	0,00104	833,07483	-0,02934	833,07483	-0,07899
424,4	-0,04762	833,64203	0,00132	833,64203	-0,0293	833,64203	-0,07886
424,6	-0,04763	834,20917	0,00186	834,20917	-0,02939	834,20917	-0,07862
424,8	-0,04764	834,77631	0,00189	834,77631	-0,02924	834,77631	-0,07853
425	-0,04764	835,34338	0,00202	835,34338	-0,02874	835,34338	-0,07861
425,2	-0,04762	835,9104	0,00201	835,9104	-0,02836	835,9104	-0,07852
425,4	-0,04759	836,47736	0,002	836,47736	-0,02819	836,47736	-0,07827
425,6	-0,04758	837,04431	0,00204	837,04431	-0,02797	837,04431	-0,07833
425,8	-0,04757	837,61121	0,00211	837,61121	-0,02796	837,61121	-0,07844
426	-0,04753	838,17804	0,00209	838,17804	-0,02809	838,17804	-0,07853
426,2	-0,04756	838,74487	0,0021	838,74487	-0,02833	838,74487	-0,0785
426,4	-0,04757	839,31165	0,00207	839,31165	-0,02862	839,31165	-0,07842
426,6	-0,04755	839,87836	0,00221	839,87836	-0,02862	839,87836	-0,07842
426,8	-0,04756	840,44501	0,00251	840,44501	-0,02841	840,44501	-0,07838
427	-0,04752	841,01166	0,00246	841,01166	-0,02831	841,01166	-0,07858
427,2	-0,04749	841,57825	0,00197	841,57825	-0,02824	841,57825	-0,07861
427,4	-0,04749	842,14484	0,00191	842,14484	-0,02834	842,14484	-0,07845
427,6	-0,0475	842,7113	0,00203	842,7113	-0,02839	842,7113	-0,07844
427,8	-0,04751	843,27777	0,00178	843,27777	-0,02807	843,27777	-0,07843
428	-0,04751	843,84424	0,00184	843,84424	-0,02807	843,84424	-0,07839
428,2	-0,04745	844,41058	0,00181	844,41058	-0,0282	844,41058	-0,07847
428,4	-0,04739	844,97693	0,00198	844,97693	-0,02823	844,97693	-0,07837
428,6	-0,04738	845,54321	0,00196	845,54321	-0,02839	845,54321	-0,07849
428,8	-0,04732	846,1095	0,00131	846,1095	-0,02841	846,1095	-0,07824
429	-0,04723	846,67566	0,0013	846,67566	-0,02835	846,67566	-0,07806
429,2	-0,04715	847,24182	0,00133	847,24182	-0,02847	847,24182	-0,07809
429,4	-0,04711	847,80798	0,00147	847,80798	-0,02846	847,80798	-0,07829
429,6	-0,04706	848,37402	0,00151	848,37402	-0,02832	848,37402	-0,07855
429,8	-0,04702	848,94006	0,00172	848,94006	-0,02851	848,94006	-0,07863
430	-0,04701	849,50604	0,00182	849,50604	-0,02853	849,50604	-0,0786
430,2	-0,04696	850,07202	0,00208	850,07202	-0,02883	850,07202	-0,07872
430,4	-0,04686	850,63788	0,00218	850,63788	-0,0288	850,63788	-0,07872
430,6	-0,04675	851,20374	0,00204	851,20374	-0,02873	851,20374	-0,0787
430,8	-0,04668	851,76959	0,00211	851,76959	-0,02854	851,76959	-0,0786
431	-0,04658	852,33533	0,00225	852,33533	-0,02839	852,33533	-0,0783
431,2	-0,0465	852,90106	0,0022	852,90106	-0,02849	852,90106	-0,07808
431,4	-0,04641	853,46674	0,00243	853,46674	-0,02832	853,46674	-0,07798
431,6	-0,04631	854,03241	0,00244	854,03241	-0,0281	854,03241	-0,0779
431,8	-0,04626	854,59802	0,00244	854,59802	-0,02805	854,59802	-0,07797
432	-0,04618	855,16357	0,00262	855,16357	-0,02762	855,16357	-0,07806
432,2	-0,04615	855,72906	0,00251	855,72906	-0,02716	855,72906	-0,07832
432,4	-0,04616	856,29456	0,00278	856,29456	-0,0268	856,29456	-0,07821
432,6	-0,0461	856,85999	0,00294	856,85999	-0,0266	856,85999	-0,07803
432,8	-0,04604	857,42535	0,00322	857,42535	-0,02666	857,42535	-0,07761
433	-0,04602	857,99066	0,00367	857,99066	-0,02688	857,99066	-0,07731
433,2	-0,04594	858,55597	0,00362	858,55597	-0,02693	858,55597	-0,07708
433,4	-0,0459	859,12122	0,0036	859,12122	-0,0267	859,12122	-0,07703
433,6	-0,04584	859,6864	0,00346	859,6864	-0,02648	859,6864	-0,07706
433,8	-0,04575	860,25159	0,00318	860,25159	-0,02645	860,25159	-0,07725
434	-0,04568	860,81671	0,00303	860,81671	-0,0266	860,81671	-0,07724
434,2	-0,04557	861,38177	0,00316	861,38177	-0,02678	861,38177	-0,0771
434,4	-0,04546	861,94684	0,00318	861,94684	-0,02687	861,94684	-0,07737
434,6	-0,04538	862,51178	0,00327	862,51178	-0,02664	862,51178	-0,07712
434,8	-0,04533	863,07672	0,00329	863,07672	-0,02654	863,07672	-0,07698
435	-0,04523	863,64166	0,00323	863,64166	-0,02629	863,64166	-0,07693
435,2	-0,04512	864,20648	0,00295	864,20648	-0,02622	864,20648	-0,07653
435,4	-0,04505	864,7713	0,00324	864,7713	-0,02617	864,7713	-0,07653
435,6	-0,04496	865,33606	0,00334	865,33606	-0,02612	865,33606	-0,0767
435,8	-0,04488	865,90082	0,00352	865,90082	-0,02634	865,90082	-0,07725
436	-0,04477	866,46552	0,0035	866,46552	-0,02653	866,46552	-0,07744
436,2	-0,04471	867,03015	0,00365	867,03015	-0,02668	867,03015	-0,07749
436,4	-0,04462	867,59473	0,00372	867,59473	-0,02645	867,59473	-0,07728
436,6	-0,04448	868,1593	0,00368	868,1593	-0,02631	868,1593	-0,07714
436,8	-0,04439	868,72375	0,00348	868,72375	-0,02623	868,72375	-0,07711
437	-0,04427	869,28827	0,00304	869,28827	-0,0262	869,28827	-0,07713
437,2	-0,0441	869,85266	0,00243	869,85266	-0,02608	869,85266	-0,07707
437,4	-0,04402	870,41705	0,00254	870,41705	-0,02585	870,41705	-0,07714
437,6	-0,04391	870,98138	0,00228	870,98138	-0,02591	870,98138	-0,07709
437,8	-0,04378	871,54565	0,00241	871,54565	-0,02634	871,54565	-0,07692
438	-0,04371	872,10986	0,0026	872,10986	-0,02632	872,10986	-0,07697
438,2	-0,04361	872,67407	0,00282	872,67407	-0,02663	872,67407	-0,07704
438,4	-0,0435	873,23822	0,00275	873,23822	-0,02658	873,23822	-0,07692
438,6	-0,04342	873,80237	0,00267	873,80237	-0,02667	873,80237	-0,07709
438,8	-0,04331	874,36639	0,00248	874,36639	-0,0266	874,36639	-0,07709
439	-0,04318	874,93042	0,00294	874,93042	-0,02654	874,93042	-0,07688
439,2	-0,04306	875,49438	0,00309	875,49438	-0,02645	875,49438	-0,07651
439,4	-0,04299	876,05835	0,0035	876,05835	-0,02653	876,05835	-0,07613
439,6	-0,04288	876,62225	0,00347	876,62225	-0,02694	876,62225	-0,07584
439,8	-0,04279	877,1861	0,0034	877,1861	-0,02705	877,1861	-0,07591
440	-0,0427	877,74988	0,0032	877,74988	-0,02686	877,74988	-0,07599
440,2	-0,0426	878,31366	0,00304	878,31366	-0,02664	878,31366	-0,07594
440,4	-0,04249	878,87738	0,00278	878,87738	-0,02629	878,87738	-0,07587
440,6	-0,04238	879,44104	0,00266	879,44104	-0,02609	879,44104	-0,07571
440,8	-0,04231	880,00464	0,00268	880,00464	-0,0262	880,00464	-0,07548
441	-0,04219	880,56824	0,00248	880,56824	-0,02607	880,56824	-0,0752
441,2	-0,04208	881,13177	0,00253	881,13177	-0,02646	881,13177	-0,07513
441,4	-0,04204	881,69525	0,00298	881,69525	-0,0265	881,69525	-0,07502
441,6	-0,04194	882,25873	0,00311	882,25873	-0,02647	882,25873	-0,07512
441,8	-0,04184	882,82208	0,00345	882,82208	-0,02672	882,82208	-0,07512
442	-0,04177	883,38544	0,00341	883,38544	-0,02674	883,38544	-0,07477
442,2	-0,04166	883,94879	0,00342	883,94879	-0,02664	883,94879	-0,07478
442,4	-0,04156	884,51202	0,00353	884,51202	-0,02628	884,51202	-0,07456
442,6	-0,04148	885,07526	0,0034	885,07526	-0,02631	885,07526	-0,07442
442,8	-0,04138	885,63843	0,00312	885,63843	-0,02633	885,63843	-0,07413
443	-0,0413	886,2016	0,00294	886,2016	-0,02655	886,2016	-0,07406
443,2	-0,04127	886,76465	0,00244	886,76465	-0,02663	886,76465	-0,0739
443,4	-0,04118	887,3277	0,00234	887,3277	-0,02665	887,3277	-0,07386
443,6	-0,04108	887,89075	0,00193	887,89075	-0,02645	887,89075	-0,07361
443,8	-0,04102	888,45367	0,00219	888,45367	-0,02622	888,45367	-0,07355
444	-0,04096	889,0166	0,00206	889,0166	-0,02574	889,0166	-0,07365
444,2	-0,0409	889,57947	0,00178	889,57947	-0,02571	889,57947	-0,0737
444,4	-0,04082	890,14227	0,00191	890,14227	-0,02564	890,14227	-0,07367
444,6	-0,04073	890,70508	0,00224	890,70508	-0,02569	890,70508	-0,07391
444,8	-0,04064	891,26782	0,00274	891,26782	-0,02571	891,26782	-0,07387
445	-0,0405	891,83051	0,00281	891,83051	-0,02583	891,83051	-0,0739
445,2	-0,04042	892,39313	0,00311	892,39313	-0,02578	892,39313	-0,07375
445,4	-0,04033	892,95575	0,00324	892,95575	-0,02568	892,95575	-0,07398
445,6	-0,04021	893,51831	0,00325	893,51831	-0,02562	893,51831	-0,0739
445,8	-0,04008	894,08081	0,00316	894,08081	-0,02538	894,08081	-0,07371
446	-0,03998	894,64331	0,0029	894,64331	-0,02544	894,64331	-0,07389
446,2	-0,03988	895,20569	0,00307	895,20569	-0,02537	895,20569	-0,07388
446,4	-0,03979	895,76807	0,00321	895,76807	-0,02564	895,76807	-0,07422
446,6	-0,0397	896,33044	0,00301	896,33044	-0,02591	896,33044	-0,07403
446,8	-0,03959	896,8927	0,0031	896,8927	-0,02603	896,8927	-0,07389
447	-0,03952	897,45496	0,00343	897,45496	-0,02593	897,45496	-0,07406
447,2	-0,03942	898,01715	0,00398	898,01715	-0,02603	898,01715	-0,07413
447,4	-0,03927	898,57928	0,00408	898,57928	-0,02594	898,57928	-0,07399
447,6	-0,03916	899,14142	0,00434	899,14142	-0,02586	899,14142	-0,07381
447,8	-0,03907	899,70349	0,00453	899,70349	-0,02589	899,70349	-0,0736
448	-0,03895	900,2655	0,00428	900,2655	-0,02565	900,2655	-0,0737
448,2	-0,03881	900,82745	0,00459	900,82745	-0,02551	900,82745	-0,07357
448,4	-0,03868	901,3894	0,00479	901,3894	-0,02541	901,3894	-0,07351
448,6	-0,03855	901,95129	0,00488	901,95129	-0,02558	901,95129	-0,0736
448,8	-0,03845	902,51312	0,00456	902,51312	-0,02567	902,51312	-0,07387
449	-0,03837	903,07495	0,00414	903,07495	-0,02579	903,07495	-0,07425
449,2	-0,0383	903,63666	0,00386	903,63666	-0,02579	903,63666	-0,07447
449,4	-0,03822	904,19836	0,00372	904,19836	-0,02588	904,19836	-0,07447
449,6	-0,03814	904,76007	0,00363	904,76007	-0,02587	904,76007	-0,07431
449,8	-0,03807	905,32166	0,00311	905,32166	-0,02592	905,32166	-0,0742
450	-0,03799	905,88324	0,00277	905,88324	-0,02604	905,88324	-0,07423
450,2	-0,03793	906,44476	0,0025	906,44476	-0,02623	906,44476	-0,0742
450,4	-0,03782	907,00623	0,0021	907,00623	-0,0262	907,00623	-0,07432
450,6	-0,03773	907,56769	0,00213	907,56769	-0,02602	907,56769	-0,07441
450,8	-0,03762	908,12909	0,00241	908,12909	-0,02596	908,12909	-0,07454
451	-0,03749	908,69043	0,00255	908,69043	-0,02588	908,69043	-0,07445
451,2	-0,03738	909,25171	0,00243	909,25171	-0,02575	909,25171	-0,07433
451,4	-0,03727	909,81299	0,00217	909,81299	-0,02588	909,81299	-0,07417
451,6	-0,03719	910,37421	0,00259	910,37421	-0,02565	910,37421	-0,07402
451,8	-0,03709	910,93536	0,00272	910,93536	-0,02575	910,93536	-0,07424
452	-0,03698	911,49646	0,00269	911,49646	-0,02585	911,49646	-0,07414
452,2	-0,03687	912,05756	0,00259	912,05756	-0,02583	912,05756	-0,07401
452,4	-0,03679	912,61859	0,00234	912,61859	-0,02574	912,61859	-0,07357
452,6	-0,03671	913,17957	0,00274	913,17957	-0,02545	913,17957	-0,07324
452,8	-0,03665	913,74048	0,00265	913,74048	-0,0254	913,74048	-0,07297
453	-0,03658	914,30139	0,00273	914,30139	-0,02507	914,30139	-0,0728
453,2	-0,0365	914,86224	0,0025	914,86224	-0,02489	914,86224	-0,07299
453,4	-0,03641	915,42303	0,00246	915,42303	-0,02482	915,42303	-0,07306
453,6	-0,03632	915,98376	0,00243	915,98376	-0,02479	915,98376	-0,07348
453,8	-0,03622	916,54449	0,00237	916,54449	-0,02507	916,54449	-0,07356
454	-0,0361	917,10516	0,00289	917,10516	-0,02528	917,10516	-0,07348
454,2	-0,03606	917,66577	0,00345	917,66577	-0,02534	917,66577	-0,07348
454,4	-0,03596	918,22638	0,00399	918,22638	-0,02547	918,22638	-0,07331
454,6	-0,03591	918,78693	0,00425	918,78693	-0,02562	918,78693	-0,07342
454,8	-0,03583	919,34741	0,00406	919,34741	-0,02528	919,34741	-0,07346
455	-0,03577	919,90784	0,00364	919,90784	-0,02499	919,90784	-0,07358
455,2	-0,03575	920,4682	0,00344	920,4682	-0,02474	920,4682	-0,07361
455,4	-0,03567	921,02856	0,00292	921,02856	-0,02477	921,02856	-0,07336
455,6	-0,0356	921,58887	0,00288	921,58887	-0,0245	921,58887	-0,07336
455,8	-0,03555	922,14911	0,00291	922,14911	-0,02458	922,14911	-0,07341
456	-0,03551	922,70935	0,00253	922,70935	-0,02485	922,70935	-0,0735
456,2	-0,03548	923,26953	0,00248	923,26953	-0,02513	923,26953	-0,07354
456,4	-0,03544	923,82965	0,00242	923,82965	-0,02532	923,82965	-0,07382
456,6	-0,03535	924,38971	0,00265	924,38971	-0,0255	924,38971	-0,07395
456,8	-0,03523	924,94971	0,00277	924,94971	-0,02597	924,94971	-0,07421
457	-0,03513	925,5097	0,00271	925,5097	-0,02612	925,5097	-0,07431
457,2	-0,03501	926,06964	0,00264	926,06964	-0,02634	926,06964	-0,07426
457,4	-0,0349	926,62958	0,00305	926,62958	-0,02637	926,62958	-0,07424
457,6	-0,03483	927,18939	0,00318	927,18939	-0,02631	927,18939	-0,07435
457,8	-0,03473	927,74921	0,00285	927,74921	-0,02656	927,74921	-0,07445
458	-0,03465	928,30896	0,00296	928,30896	-0,0263	928,30896	-0,07446
458,2	-0,03456	928,86865	0,00234	928,86865	-0,02644	928,86865	-0,07502
458,4	-0,0344	929,42834	0,00169	929,42834	-0,02629	929,42834	-0,07517
458,6	-0,03431	929,98798	0,00148	929,98798	-0,02697	929,98798	-0,07499
458,8	-0,03423	930,54755	0,0013	930,54755	-0,02681	930,54755	-0,07471
459	-0,03409	931,10706	0,00102	931,10706	-0,02671	931,10706	-0,07471
459,2	-0,03401	931,66656	7,94301E-4	931,66656	-0,02719	931,66656	-0,07477
459,4	-0,0339	932,22595	5,94304E-4	932,22595	-0,02766	932,22595	-0,07474
459,6	-0,03381	932,78534	6,33605E-4	932,78534	-0,02755	932,78534	-0,07454
459,8	-0,03375	933,34473	6,21822E-4	933,34473	-0,02716	933,34473	-0,07446
460	-0,03368	933,90399	3,05771E-5	933,90399	-0,02645	933,90399	-0,07428
