Mean molecule area A2/molecule	Surface pressure, mN/m	Mean molecule area A2/molecule	Cs-1, mN/m
65,97	19,563	65,97	55,96467
65,93	19,598	65,93	55,93981
65,87	19,627	65,87	55,91445
65,83	19,646	65,83	55,88855
65,78	19,67	65,78	55,86207
65,72	19,712	65,72	55,83502
65,68	19,737	65,68	55,8074
65,62	19,773	65,62	55,77919
65,58	19,789	65,58	55,75041
65,53	19,815	65,53	55,72104
65,48	19,832	65,48	55,69108
65,43	19,888	65,43	55,66054
65,37	19,909	65,37	55,62944
65,36	19,924	65,36	55,59778
65,3	19,95	65,3	55,56557
65,25	19,979	65,25	55,53279
65,19	20,002	65,19	55,49943
65,15	20,031	65,15	55,46549
65,1	20,055	65,1	55,43096
65,05	20,074	65,05	55,39585
65	20,093	65	55,36016
64,94	20,132	64,94	55,32389
64,9	20,16	64,9	55,287
64,85	20,181	64,85	55,24946
64,8	20,204	64,8	55,21128
64,75	20,229	64,75	55,17246
64,71	20,256	64,71	55,13303
64,65	20,275	64,65	55,09301
64,6	20,304	64,6	55,0524
64,56	20,321	64,56	55,01127
64,5	20,352	64,5	54,96967
64,46	20,386	64,46	54,92758
64,4	20,418	64,4	54,88502
64,36	20,438	64,36	54,84194
64,31	20,457	64,31	54,79832
64,25	20,484	64,25	54,75411
64,21	20,505	64,21	54,70929
64,15	20,538	64,15	54,66385
64,11	20,556	64,11	54,6178
64,06	20,592	64,06	54,57115
64,02	20,615	64,02	54,52393
63,96	20,646	63,96	54,47615
63,9	20,665	63,9	54,42777
63,86	20,702	63,86	54,37881
63,81	20,724	63,81	54,32925
63,77	20,748	63,77	54,27908
63,71	20,773	63,71	54,22829
63,67	20,788	63,67	54,17688
63,61	20,821	63,61	54,12475
63,56	20,847	63,56	54,07174
63,51	20,871	63,51	54,0179
63,46	20,9	63,46	53,96323
63,42	20,94	63,42	53,90772
63,36	20,961	63,36	53,85135
63,32	20,988	63,32	53,79412
63,27	21,022	63,27	53,73604
63,22	21,043	63,22	53,67712
63,17	21,075	63,17	53,61737
63,13	21,093	63,13	53,55677
63,07	21,129	63,07	53,49534
63,03	21,154	63,03	53,43308
62,97	21,176	62,97	53,37
62,92	21,219	62,92	53,30609
62,88	21,239	62,88	53,24132
62,82	21,276	62,82	53,17565
62,78	21,303	62,78	53,10909
62,73	21,332	62,73	53,04163
62,68	21,36	62,68	52,97326
62,63	21,403	62,63	52,90399
62,57	21,425	62,57	52,83383
62,53	21,459	62,53	52,76273
62,47	21,481	62,47	52,69058
62,43	21,517	62,43	52,61729
62,38	21,54	62,38	52,54285
62,32	21,571	62,32	52,46724
62,28	21,605	62,28	52,39045
62,22	21,633	62,22	52,31243
62,18	21,66	62,18	52,23319
62,13	21,696	62,13	52,15274
62,08	21,727	62,08	52,07105
62,03	21,741	62,03	51,98812
61,99	21,787	61,99	51,90398
61,93	21,813	61,93	51,8186
61,88	21,837	61,88	51,73196
61,83	21,871	61,83	51,64418
61,78	21,888	61,78	51,55532
61,74	21,917	61,74	51,46529
61,68	21,947	61,68	51,37397
61,64	21,979	61,64	51,28162
61,59	22,004	61,59	51,18822
61,53	22,021	61,53	51,09377
61,49	22,048	61,49	50,99823
61,43	22,083	61,43	50,9016
61,39	22,103	61,39	50,80388
61,34	22,129	61,34	50,70504
61,29	22,146	61,29	50,6051
61,24	22,175	61,24	50,50412
61,18	22,199	61,18	50,4021
61,14	22,211	61,14	50,29893
61,09	22,249	61,09	50,1945
61,04	22,264	61,04	50,08884
60,99	22,293	60,99	49,982
60,95	22,309	60,95	49,87399
60,89	22,35	60,89	49,76482
60,85	22,364	60,85	49,65446
60,8	22,381	60,8	49,54289
60,75	22,41	60,75	49,43015
60,7	22,441	60,7	49,31621
60,66	22,471	60,66	49,20106
60,6	22,486	60,6	49,08477
60,54	22,525	60,54	48,96733
60,5	22,545	60,5	48,84877
60,45	22,576	60,45	48,72909
60,41	22,597	60,41	48,6082
60,35	22,61	60,35	48,48596
60,31	22,643	60,31	48,36229
60,25	22,666	60,25	48,23707
60,21	22,701	60,21	48,11
60,16	22,722	60,16	47,98065
60,12	22,749	60,12	47,84885
60,06	22,784	60,06	47,71597
60,02	22,808	60,02	47,58215
59,96	22,83	59,96	47,44741
59,91	22,853	59,91	47,31177
59,86	22,883	59,86	47,17537
59,81	22,916	59,81	47,03833
59,77	22,942	59,77	46,89952
59,71	22,952	59,71	46,75117
59,66	22,989	59,66	46,64378
59,62	23,011	59,62	46,53608
59,56	23,041	59,56	46,42816
59,52	23,061	59,52	46,32002
59,46	23,092	59,46	46,21166
59,42	23,116	59,42	46,10313
59,37	23,13	59,37	45,99452
59,31	23,158	59,31	45,8858
59,27	23,176	59,27	45,77687
59,21	23,215	59,21	45,66779
59,17	23,259	59,17	45,55857
59,12	23,287	59,12	45,44931
59,07	23,298	59,07	45,34004
59,02	23,321	59,02	45,23071
58,98	23,362	58,98	45,12134
58,92	23,375	58,92	45,01197
58,87	23,422	58,87	44,90256
58,82	23,433	58,82	44,79302
58,77	23,466	58,77	44,68332
58,73	23,488	58,73	44,57342
58,67	23,525	58,67	44,4634
58,63	23,559	58,63	44,35328
58,57	23,589	58,57	44,24305
58,52	23,607	58,52	44,13264
58,48	23,641	58,48	44,02202
58,42	23,656	58,42	43,91117
58,38	23,682	58,38	43,79947
58,32	23,712	58,32	43,6862
58,27	23,735	58,27	43,57128
58,23	23,766	58,23	43,45466
58,17	23,792	58,17	43,3364
58,13	23,828	58,13	43,21647
58,07	23,841	58,07	43,09488
58,03	23,874	58,03	42,97171
57,98	23,885	57,98	42,84702
57,94	23,913	57,94	42,7208
57,88	23,948	57,88	42,59294
57,84	23,97	57,84	42,46347
57,78	23,996	57,78	42,33253
57,73	24,015	57,73	42,20022
57,69	24,043	57,69	42,06653
57,63	24,069	57,63	41,93151
57,59	24,092	57,59	41,79508
57,53	24,103	57,53	41,65714
57,49	24,125	57,49	41,51774
57,44	24,147	57,44	41,37688
57,39	24,169	57,39	41,23439
57,34	24,196	57,34	41,09018
57,28	24,217	57,28	40,94442
57,24	24,241	57,24	40,79715
57,19	24,26	57,19	40,64813
57,15	24,284	57,15	40,49665
57,09	24,299	57,09	40,34212
57,05	24,328	57,05	40,18462
56,99	24,343	56,99	40,02431
56,94	24,366	56,94	39,86108
56,9	24,386	56,9	39,69473
56,84	24,403	56,84	39,52513
56,8	24,433	56,8	39,35222
56,74	24,447	56,74	39,17582
56,69	24,465	56,69	38,9957
56,65	24,485	56,65	38,81173
56,59	24,514	56,59	38,62381
56,55	24,532	56,55	38,43194
56,49	24,569	56,49	38,23621
56,45	24,585	56,45	--
56,45	24,585	56,45	--
55,98	24,769	55,98	38,03652
55,92	24,796	55,92	37,83265
55,88	24,819	55,88	37,62444
55,83	24,84	55,83	37,41221
55,79	24,855	55,79	37,19579
55,73	24,877	55,73	36,97485
55,68	24,894	55,68	36,74918
55,64	24,919	55,64	36,52048
55,58	24,932	55,58	36,29001
55,54	24,951	55,54	36,05779
55,48	24,975	55,48	35,82406
55,44	24,996	55,44	35,58898
55,39	25,018	55,39	35,35284
55,35	25,032	55,35	35,11563
55,29	25,049	55,29	34,87573
55,24	25,071	55,24	34,63449
55,19	25,095	55,19	34,38813
55,14	25,115	55,14	34,13629
55,1	25,135	55,1	33,8782
55,04	25,147	55,04	33,61236
55	25,169	55	33,3366
54,95	25,193	54,95	33,05714
54,89	25,207	54,89	32,77514
54,85	25,23	54,85	32,48897
54,79	25,24	54,79	32,19785
54,75	25,269	54,75	31,89881
54,7	25,282	54,7	31,58817
54,65	25,305	54,65	31,26084
54,6	25,308	54,6	30,91441
54,56	25,313	54,56	30,55477
54,5	25,352	54,5	30,21506
54,46	25,37	54,46	29,93675
54,41	25,389	54,41	29,61579
54,36	25,406	54,36	29,14194
54,31	25,423	54,31	27,6981
