Mean molecule area A2/molecule	Surface pressure, mN/m	Mean molecule area A2/molecule	Cs-1, mN/m
219,6666	0,9625	217,2816	4,95558
219,6546	0,95607	217,2656	4,96946
219,6386	0,9557	217,2536	4,98336
219,6266	0,95463	217,2376	4,99727
219,6136	0,94945	217,2256	5,0112
219,6016	0,95338	217,2126	5,02513
219,5856	0,95073	217,1976	5,03906
219,5736	0,95164	217,1846	5,053
219,5606	0,95259	217,1726	5,06694
219,5486	0,95238	217,1606	5,08089
219,5206	0,95272	217,1446	5,09486
219,5086	0,95485	217,1326	5,10885
219,4956	0,95252	217,1196	5,12286
219,4806	0,9548	217,1076	5,13687
219,4676	0,95469	217,0916	5,15091
219,4556	0,95426	217,0796	5,16497
219,4426	0,96022	217,0636	5,17904
219,4276	0,95677	217,0516	5,19311
219,4146	0,95977	217,0386	5,20721
219,4026	0,95524	217,0236	5,22131
219,3906	0,95578	217,0106	5,23542
219,3746	0,95928	216,9986	5,24956
219,3626	0,95406	216,9866	5,2637
219,3466	0,95627	216,9736	5,27785
219,3346	0,95875	216,9586	5,29201
219,3216	0,95768	216,9456	5,30619
219,3096	0,9595	216,9336	5,32038
219,2936	0,96101	216,9176	5,3346
219,2816	0,95733	216,9056	5,34883
219,2686	0,96123	216,8926	5,36307
219,2566	0,96123	216,8776	5,37731
219,2416	0,95976	216,8646	5,39157
219,2286	0,96659	216,8526	5,40584
219,2166	0,95863	216,8366	5,42012
219,2036	0,95912	216,8246	5,43442
219,1916	0,96053	216,8126	5,44872
219,1786	0,95614	216,7966	5,46304
219,1636	0,96207	216,7846	5,47739
219,1506	0,95921	216,7716	5,49174
219,1386	0,96276	216,7596	5,50609
219,1266	0,96731	216,7436	5,52047
219,1106	0,96178	216,7316	5,53485
219,0986	0,96844	216,7156	5,54924
219,0856	0,96599	216,7036	5,56365
219,0736	0,96833	216,6876	5,57806
219,0606	0,96829	216,6756	5,59248
219,0486	0,96495	216,6636	5,60691
219,0326	0,96536	216,6506	5,62137
219,0206	0,96871	216,6386	5,63583
219,0086	0,96454	216,6256	5,6503
218,9926	0,967	216,6136	5,66478
218,9806	0,9645	216,6006	5,67929
218,9676	0,96499	216,5856	5,6938
218,9556	0,96643	216,5726	5,70832
218,9426	0,96637	216,5606	5,72286
218,9276	0,96635	216,5456	5,7374
218,9146	0,96772	216,5326	5,75196
218,9026	0,96867	216,5206	5,76653
218,8906	0,96825	216,5076	5,78111
218,8626	0,96775	216,4926	5,7957
218,8496	0,96823	216,4796	5,8103
218,8376	0,97168	216,4676	5,82492
218,8216	0,97059	216,4516	5,83954
218,8096	0,9693	216,4396	5,85418
218,7966	0,97148	216,4266	5,86883
218,7846	0,96558	216,4116	5,88349
218,7686	0,96909	216,3996	5,89815
218,7536	0,96957	216,3836	5,91284
218,7406	0,96844	216,3716	5,92754
218,7286	0,96785	216,3586	5,94224
218,7166	0,96807	216,3436	5,95695
218,7036	0,96954	216,3306	5,97167
218,6886	0,97091	216,3186	5,98642
218,6756	0,9746	216,3056	6,00117
218,6636	0,96879	216,2936	6,01592
218,6506	0,97097	216,2776	6,03069
218,6386	0,97169	216,2656	6,04547
218,6266	0,97546	216,2496	6,06026
218,6136	0,97153	216,2376	6,07507
218,6016	0,97498	216,2256	6,08988
218,5886	0,97208	216,2096	6,10469
218,5736	0,9752	216,1976	6,11949
218,5606	0,97757	216,1816	6,13431
218,5486	0,97344	216,1696	6,14915
218,5356	0,97852	216,1566	6,164
218,5236	0,97636	216,1416	6,17885
218,5116	0,97811	216,1286	6,19372
218,4986	0,9788	216,1166	6,20861
218,4736	0,97948	216,1036	6,2235
218,4586	0,97866	216,0886	6,23842
218,4486	0,98025	216,0766	6,25334
218,4336	0,98084	216,0636	6,26829
218,4216	0,97948	216,0486	6,28325
218,4086	0,9832	216,0356	6,29823
218,3936	0,97791	216,0236	6,31324
218,3806	0,9817	216,0076	6,32826
218,3686	0,98065	215,9956	6,34332
218,3556	0,97898	215,9826	6,3584
218,3406	0,98103	215,9706	6,37347
218,3276	0,97893	215,9546	6,38856
218,3156	0,98076	215,9426	6,40365
218,3026	0,98262	215,9306	6,41875
218,2906	0,9811	215,9176	6,43385
218,2756	0,98283	215,9026	6,44897
218,2626	0,98156	215,8896	6,46411
218,2506	0,98271	215,8776	6,47926
218,2376	0,98313	215,8646	6,4944
218,2256	0,98135	215,8496	6,50956
218,2096	0,98238	215,8366	6,52474
218,1976	0,97669	215,8246	6,53992
218,1846	0,98442	215,8116	6,55512
218,1726	0,98126	215,7966	6,57034
218,1606	0,98282	215,7846	6,58561
218,1446	0,98397	215,7716	6,6009
218,1326	0,98014	215,7436	6,6162
218,1196	0,98279	215,7316	6,63149
218,1046	0,98417	215,7186	6,64678
218,0916	0,98328	215,7036	6,66207
218,0796	0,9851	215,6936	6,67737
218,0666	0,98517	215,6816	6,69267
218,0516	0,9809	215,6666	6,70798
218,0396	0,98371	215,6536	6,72331
218,0266	0,98362	215,6416	6,73865
218,0116	0,98113	215,6286	6,754
217,9986	0,98204	215,6166	6,76935
217,9866	0,98255	215,6036	6,78471
217,9706	0,98198	215,5886	6,80008
217,9586	0,98127	215,5756	6,81546
217,9456	0,98262	215,5636	6,83085
217,9306	0,98398	215,5476	6,84625
217,9176	0,98769	215,5356	6,86165
217,9056	0,98323	215,5236	6,87707
217,8936	0,98919	215,5106	6,89252
217,8776	0,98573	215,4986	6,90798
217,8656	0,98718	215,4856	6,92345
217,8526	0,98549	215,4736	6,93893
217,8376	0,98786	215,4576	6,95441
217,8246	0,98353	215,4456	6,96991
217,8126	0,98583	215,4336	6,98541
217,7996	0,98362	215,4206	7,00091
217,7846	0,98696	215,4056	7,01642
217,7716	0,98794	215,3926	7,03194
217,7596	0,98743	215,3806	7,04747
217,7346	0,98891	215,3676	7,063
217,7226	0,9891	215,3436	7,07855
217,7066	0,98862	215,3306	7,09411
217,6946	0,99147	215,3156	7,10966
217,6816	0,9885	215,3026	7,12522
217,6666	0,99291	215,2906	7,1408
217,6536	0,99078	215,2776	7,1564
217,6416	0,99418	215,2656	7,172
217,6286	0,98989	215,2526	7,1876
217,6136	0,99027	215,2376	7,2032
217,6016	0,99331	215,2246	7,2188
217,5856	0,9921	215,2126	7,23442
217,5736	0,99272	215,2006	7,25004
217,5576	0,9925	215,1846	7,26567
217,5456	0,99182	215,1726	7,2813
217,5326	0,99283	215,1596	7,29693
217,5206	0,99599	215,1446	7,31256
217,5076	0,99549	215,1316	7,3282
217,4926	0,99469	215,1196	7,34385
217,4796	0,99846	215,1036	7,35951
217,4676	0,99743	215,0916	7,37516
217,4516	0,99588	215,0786	7,39083
217,4396	1,0002	215,0666	7,40649
217,4276	0,99675	215,0516	7,42215
217,4116	0,99888	215,0386	7,43781
217,3996	0,99688	215,0266	7,45349
217,3866	0,99587	215,0136	7,46917
217,3716	0,9986	215,0016	7,48484
217,3586	0,99749	214,9886	7,50053
217,3466	1,00057	214,9766	7,51622
217,3336	0,99875	214,9606	7,5319
217,3186	0,99891	214,9486	7,54758
217,3056	0,99941	214,9366	7,56328
217,2936	1,00423	214,9206	7,57898
217,2816	1,00116	214,9086	7,59468
217,2656	1,00477	214,8956	7,61039
217,2536	1,00532	214,8836	7,6261
217,2376	1,0036	214,8676	7,6418
217,2256	1,00523	214,8556	7,6575
217,2126	1,0058	214,8426	7,67321
217,1976	1,00758	214,8276	7,68891
217,1846	1,00557	214,8146	7,70463
217,1726	1,00622	214,8026	7,72033
217,1606	1,00629	214,7906	7,73603
217,1446	1,00817	214,7776	7,75175
217,1326	1,00724	214,7626	7,76744
217,1196	1,00701	214,7376	7,78312
217,1076	1,00913	214,7246	7,7988
217,0916	1,00972	214,7096	7,81448
217,0796	1,00919	214,6966	7,83017
217,0636	1,00957	214,6846	7,84587
217,0516	1,01241	214,6726	7,86156
217,0386	1,0103	214,6596	7,87727
217,0236	1,01231	214,6476	7,89296
217,0106	1,01099	214,6346	7,90866
216,9986	1,01198	214,6226	7,92436
216,9866	1,01441	214,6096	7,94006
216,9736	1,0122	214,5976	7,95576
216,9586	1,01429	214,5856	7,97147
216,9456	1,01491	214,5726	7,98718
216,9336	1,01385	214,5606	8,00287
216,9176	1,01581	214,5476	8,01853
216,9056	1,01849	214,5356	8,03418
216,8926	1,0161	214,5106	8,04984
216,8776	1,02081	214,4956	8,06551
216,8646	1,01788	214,4826	8,08119
216,8526	1,0202	214,4706	8,09687
216,8366	1,02319	214,4546	8,11253
216,8246	1,01972	214,4426	8,12819
216,8126	1,02252	214,4266	8,14384
216,7966	1,02096	214,4146	8,15949
216,7846	1,02	214,4016	8,17514
216,7716	1,02399	214,3896	8,19076
216,7596	1,02186	214,3776	8,20638
216,7436	1,02062	214,3646	8,22201
216,7316	1,02317	214,3526	8,23763
216,7156	1,02282	214,3396	8,25324
216,7036	1,02509	214,3276	8,26884
216,6876	1,02664	214,3116	8,28445
216,6756	1,02481	214,3026	8,30004
216,6636	1,02844	214,2906	8,31561
216,6506	1,02721	214,2746	8,33119
216,6386	1,02808	214,2626	8,34676
216,6256	1,03203	214,2496	8,36231
216,6136	1,02365	214,2376	8,37785
216,6006	1,02969	214,2126	8,39338
216,5856	1,02911	214,1996	8,40891
216,5726	1,028	214,1876	8,42443
216,5606	1,03061	214,1756	8,43994
216,5456	1,02987	214,1626	8,45544
216,5326	1,03013	214,1506	8,47094
216,5206	1,03603	214,1376	8,48643
216,5076	1,03245	214,1256	8,50191
216,4926	1,03421	214,1136	8,51737
216,4796	1,03529	214,1006	8,53282
216,4676	1,03279	214,0886	8,54825
216,4516	1,0312	214,0786	8,56368
216,4396	1,03758	214,0536	8,57911
216,4266	1,03312	214,0386	8,59451
216,4116	1,03162	214,0266	8,60991
216,3996	1,03359	214,0136	8,62529
216,3836	1,03728	213,9986	8,64067
216,3716	1,03493	213,9856	8,65603
216,3586	1,03481	213,9736	8,67138
216,3436	1,03623	213,9576	8,68672
216,3306	1,03764	213,9456	8,70201
216,3186	1,03989	213,9326	8,71729
216,3056	1,03868	213,9206	8,73256
216,2936	1,04227	213,9046	8,74783
216,2776	1,04106	213,8926	8,76309
216,2656	1,04144	213,8806	8,77834
216,2496	1,04298	213,8676	8,79358
216,2376	1,04098	213,8526	8,80881
216,2256	1,04407	213,8396	8,82403
216,2096	1,0379	213,8276	8,83923
216,1976	1,04073	213,8146	8,85442
216,1816	1,04035	213,8026	8,8696
216,1696	1,04174	213,7866	8,88479
216,1566	1,04202	213,7746	8,89995
216,1416	1,04282	213,7626	8,91508
216,1286	1,04103	213,7496	8,93017
216,1166	1,04347	213,7346	8,94525
216,1036	1,0467	213,7216	8,96032
216,0886	1,04679	213,7096	8,97538
216,0766	1,04727	213,6936	8,99042
216,0636	1,04828	213,6816	9,00543
216,0486	1,04765	213,6686	9,02042
216,0356	1,04796	213,6566	9,03539
216,0236	1,04994	213,6406	9,05035
216,0076	1,04424	213,6286	9,06531
215,9956	1,0487	213,6166	9,08024
215,9826	1,0476	213,6006	9,09516
215,9706	1,04744	213,5886	9,11006
215,9546	1,05217	213,5756	9,12495
215,9426	1,0487	213,5636	9,13982
215,9306	1,05185	213,5476	9,15465
215,9176	1,05495	213,5356	9,16943
215,9026	1,0525	213,5226	9,18421
215,8896	1,05789	213,5076	9,19898
215,8776	1,05323	213,4946	9,21374
215,8646	1,05801	213,4826	9,2285
215,8496	1,05894	213,4706	9,24323
215,8366	1,05532	213,4576	9,25794
215,8246	1,05646	213,4426	9,27263
215,8116	1,05516	213,4296	9,28729
215,7966	1,0574	213,4176	9,30194
215,7846	1,05903	213,4046	9,3166
215,7716	1,05875	213,3896	9,33122
215,7436	1,05899	213,3766	9,34583
215,7316	1,05958	213,3646	9,36041
215,7186	1,06279	213,3526	9,37497
215,7036	1,06563	213,3366	9,38949
215,6936	1,06466	213,3246	9,40399
215,6816	1,06701	213,3116	9,41847
215,6666	1,06572	213,2966	9,43291
215,6536	1,06418	213,2836	9,44731
215,6416	1,07093	213,2716	9,46169
215,6286	1,06753	213,2586	9,47605
215,6166	1,07002	213,2306	9,49038
215,6036	1,06689	213,2186	9,5047
215,5886	1,06756	213,2066	9,51901
215,5756	1,07088	213,1936	9,53328
215,5636	1,06962	213,1816	9,54752
215,5476	1,07092	213,1686	9,56173
215,5356	1,07198	213,1566	9,57592
215,5236	1,07265	213,1406	9,5901
215,5106	1,0713	213,1286	9,60423
215,4986	1,07389	213,1196	9,61833
215,4856	1,07501	213,1066	9,63242
215,4736	1,07637	213,0946	9,64647
215,4576	1,07694	213,0816	9,66048
215,4456	1,07495	213,0696	9,67445
215,4336	1,07595	213,0566	9,6884
215,4206	1,07625	213,0416	9,70234
215,4056	1,07709	213,0296	9,71626
215,3926	1,07819	213,0046	9,73016
215,3806	1,08138	212,9916	9,74403
215,3676	1,07754	212,9766	9,75787
215,3436	1,08308	212,9636	9,7717
215,3306	1,08029	212,9546	9,78549
215,3156	1,0858	212,9426	9,79925
215,3026	1,08669	212,9296	9,813
215,2906	1,08675	212,9176	9,82672
215,2776	1,08694	212,9046	9,84042
215,2656	1,08875	212,8926	9,8541
215,2526	1,08795	212,8796	9,86775
215,2376	1,09071	212,8676	9,88138
215,2246	1,08869	212,8556	9,89497
215,2126	1,08982	212,8306	9,90853
215,2006	1,08973	212,8176	9,92208
215,1846	1,08809	212,8026	9,9356
215,1726	1,09072	212,7896	9,94909
215,1596	1,08932	212,7776	9,96256
215,1446	1,09243	212,7656	9,97601
215,1316	1,09192	212,7496	9,98943
215,1196	1,09394	212,7376	10,00283
215,1036	1,09453	212,7216	10,0162
215,0916	1,0949	212,7096	10,02956
215,0786	1,09604	212,6966	10,04288
215,0666	1,09527	212,6816	10,05618
215,0516	1,09699	212,6686	10,06945
215,0386	1,09768	212,6566	10,0827
215,0266	1,09515	212,6436	10,09593
215,0136	1,09902	212,6316	10,10913
215,0016	1,09632	212,6156	10,12231
214,9886	1,09646	212,6036	10,13547
214,9766	1,09775	212,5916	10,14859
214,9606	1,09922	212,5786	10,16168
214,9486	1,10027	212,5636	10,17475
214,9366	1,10185	212,5506	10,1878
214,9206	1,10102	212,5386	10,20083
214,9086	1,10345	212,5256	10,21383
214,8956	1,10321	212,5106	10,22681
214,8836	1,10575	212,4976	10,23977
214,8676	1,10445	212,4856	10,25271
214,8556	1,10674	212,4696	10,26561
214,8426	1,10575	212,4576	10,27851
214,8276	1,10362	212,4456	10,29139
214,8146	1,10472	212,4326	10,30421
214,8026	1,10467	212,4176	10,31699
214,7906	1,1047	212,4046	10,32974
214,7776	1,10559	212,3926	10,34247
214,7626	1,10822	212,3766	10,3552
214,7376	1,10617	212,3646	10,36792
214,7246	1,10989	212,3516	10,38064
214,7096	1,11011	212,3396	10,39333
214,6966	1,10952	212,3236	10,40602
214,6846	1,11222	212,3116	10,4187
214,6726	1,11482	212,2996	10,43136
214,6596	1,1077	212,2866	10,44401
214,6476	1,11455	212,2716	10,45664
214,6346	1,1109	212,2586	10,46925
214,6226	1,11167	212,2466	10,48181
214,6096	1,11762	212,2306	10,49433
214,5976	1,10949	212,2186	10,50681
214,5856	1,11458	212,2056	10,51928
214,5726	1,11569	212,1906	10,53172
214,5606	1,11072	212,1776	10,54414
214,5476	1,11758	212,1656	10,55654
214,5356	1,11604	212,1506	10,56892
214,5106	1,11543	212,1376	10,58128
214,4956	1,12152	212,1256	10,5936
214,4826	1,11602	212,1126	10,6059
214,4706	1,12207	212,0976	10,61818
214,4546	1,11847	212,0846	10,63044
214,4426	1,1182	212,0726	10,64266
214,4266	1,11984	212,0596	10,65489
214,4146	1,1182	212,0446	10,6671
214,4016	1,12128	212,0316	10,67929
214,3896	1,12023	212,0196	10,69146
214,3776	1,12286	212,0076	10,70359
214,3646	1,1214	211,9946	10,71569
214,3526	1,12227	211,9826	10,72777
214,3396	1,1214	211,9696	10,73983
214,3276	1,12308	211,9546	10,75185
214,3116	1,12374	211,9416	10,76385
214,3026	1,1249	211,9176	10,77583
214,2906	1,12658	211,9046	10,78778
214,2746	1,12453	211,8896	10,7997
214,2626	1,12696	211,8766	10,81159
214,2496	1,12493	211,8646	10,82345
214,2376	1,12559	211,8516	10,83531
214,2126	1,12417	211,8366	10,84716
214,1996	1,12665	211,8236	10,85899
214,1876	1,12392	211,8116	10,8708
214,1756	1,12413	211,7996	10,88259
214,1626	1,12664	211,7866	10,89436
214,1506	1,12405	211,7716	10,9061
214,1376	1,12851	211,7586	10,91782
214,1256	1,12654	211,7436	10,92952
214,1136	1,12886	211,7306	10,9412
214,1006	1,12948	211,7156	10,95286
214,0886	1,13047	211,7026	10,96449
214,0786	1,13069	211,6906	10,97611
214,0536	1,1321	211,6746	10,9877
214,0386	1,13066	211,6626	10,99926
214,0266	1,1321	211,6496	11,01081
214,0136	1,13181	211,6346	11,02235
213,9986	1,13404	211,6216	11,03386
213,9856	1,13405	211,6096	11,04534
213,9736	1,13305	211,5976	11,0568
213,9576	1,13437	211,5846	11,06825
213,9456	1,13774	211,5696	11,07966
213,9326	1,13768	211,5566	11,09106
213,9206	1,13862	211,5416	11,10243
213,9046	1,1416	211,5286	11,11379
213,8926	1,13777	211,5166	11,12512
213,8806	1,14194	211,5036	11,13644
213,8676	1,14238	211,4886	11,14775
213,8526	1,13874	211,4766	11,15903
213,8396	1,14114	211,4636	11,17029
213,8276	1,13992	211,4486	11,18154
213,8146	1,14023	211,4356	11,19275
213,8026	1,14104	211,4236	11,20395
213,7866	1,13928	211,4076	11,21513
213,7746	1,1412	211,3956	11,2263
213,7626	1,14083	211,3826	11,23744
213,7496	1,14368	211,3676	11,24856
213,7346	1,14662	211,3546	11,25966
213,7216	1,14566	211,3426	11,27075
213,7096	1,14963	211,3306	11,28182
213,6936	1,1505	211,3176	11,29288
213,6816	1,14893	211,3056	11,30391
213,6686	1,15037	211,2896	11,31492
213,6566	1,14863	211,2776	11,32591
213,6406	1,14969	211,2646	11,3369
213,6286	1,1487	211,2496	11,34787
213,6166	1,15004	211,2366	11,3588
213,6006	1,14958	211,2216	11,36971
213,5886	1,14656	211,2086	11,3806
213,5756	1,15068	211,1966	11,39147
213,5636	1,14798	211,1846	11,40231
213,5476	1,15196	211,1686	11,41313
213,5356	1,15272	211,1566	11,42392
213,5226	1,15099	211,1436	11,4347
213,5076	1,15505	211,1286	11,44544
213,4946	1,15515	211,1156	11,45618
213,4826	1,15799	211,1036	11,4669
213,4706	1,15561	211,0906	11,47759
213,4576	1,15783	211,0756	11,48826
213,4426	1,15593	211,0626	11,49894
213,4296	1,15508	211,0506	11,50961
213,4176	1,1562	211,0386	11,52026
213,4046	1,1544	211,0226	11,53089
213,3896	1,1561	211,0106	11,5415
213,3766	1,15935	210,9976	11,55209
213,3646	1,1577	210,9856	11,56267
213,3526	1,16261	210,9726	11,57324
213,3366	1,1609	210,9576	11,58379
213,3246	1,16517	210,9446	11,59431
213,3116	1,16481	210,9326	11,60481
213,2966	1,16436	210,9206	11,61528
213,2836	1,16546	210,9046	11,62573
213,2716	1,16444	210,8926	11,63617
213,2586	1,16771	210,8796	11,64659
213,2306	1,16732	210,8676	11,65698
213,2186	1,16563	210,8516	11,66738
213,2066	1,16821	210,8396	11,67778
213,1936	1,16454	210,8266	11,68816
213,1816	1,16932	210,8116	11,69853
213,1686	1,16717	210,7986	11,70888
213,1566	1,16807	210,7866	11,7192
213,1406	1,16955	210,7746	11,72951
213,1286	1,17212	210,7586	11,73981
213,1196	1,17515	210,7466	11,75009
213,1066	1,17258	210,7306	11,76035
213,0946	1,17757	210,7186	11,77058
213,0816	1,17587	210,7056	11,78077
213,0696	1,17675	210,6906	11,79095
213,0566	1,17657	210,6776	11,80113
213,0416	1,17416	210,6656	11,81129
213,0296	1,17881	210,6526	11,82143
213,0046	1,17659	210,6376	11,83154
212,9916	1,17918	210,6096	11,84165
212,9766	1,17981	210,5976	11,85173
212,9636	1,18376	210,5846	11,86181
212,9546	1,18304	210,5726	11,87189
212,9426	1,18419	210,5596	11,88197
212,9296	1,18323	210,5476	11,89203
212,9176	1,18579	210,5346	11,90209
212,9046	1,18441	210,5226	11,91213
212,8926	1,1887	210,5106	11,92216
212,8796	1,19062	210,4976	11,93217
212,8676	1,19019	210,4856	11,94216
212,8556	1,18956	210,4726	11,95214
212,8306	1,19012	210,4606	11,96212
212,8176	1,18837	210,4476	11,97207
212,8026	1,19358	210,4356	11,982
212,7896	1,18706	210,4106	11,99194
212,7776	1,19218	210,3986	12,00185
212,7656	1,1891	210,3856	12,01174
212,7496	1,19287	210,3736	12,0216
212,7376	1,19407	210,3606	12,03145
212,7216	1,19908	210,3486	12,04129
212,7096	1,19889	210,3366	12,05111
212,6966	1,19905	210,3236	12,06091
212,6816	1,19911	210,3116	12,07069
212,6686	1,19851	210,2986	12,08048
212,6566	1,2057	210,2836	12,09026
212,6436	1,20397	210,2706	12,10002
212,6316	1,20117	210,2586	12,10978
212,6156	1,20306	210,2466	12,11953
212,6036	1,20492	210,2336	12,12924
212,5916	1,20709	210,2186	12,13895
212,5786	1,20353	210,2056	12,14864
212,5636	1,2065	210,1936	12,15832
212,5506	1,20391	210,1806	12,16799
212,5386	1,20591	210,1686	12,17765
212,5256	1,21069	210,1436	12,1873
212,5106	1,20526	210,1316	12,19694
212,4976	1,20976	210,1156	12,20657
212,4856	1,20714	210,1036	12,21617
212,4696	1,20604	210,0906	12,22576
212,4576	1,21163	210,0756	12,23534
212,4456	1,20258	210,0626	12,24491
212,4326	1,21273	210,0506	12,25446
212,4176	1,2066	210,0376	12,264
212,4046	1,2104	210,0226	12,27353
212,3926	1,21288	210,0096	12,28304
212,3766	1,2076	209,9976	12,29255
212,3646	1,2156	209,9856	12,30206
212,3516	1,21008	209,9696	12,31155
212,3396	1,20801	209,9576	12,32103
212,3236	1,21247	209,9446	12,33051
212,3116	1,20687	209,9296	12,33998
212,2996	1,21322	209,9166	12,34943
212,2866	1,20827	209,9016	12,35887
212,2716	1,20978	209,8886	12,36829
212,2586	1,20625	209,8766	12,37771
212,2466	1,20956	209,8646	12,38711
212,2306	1,21166	209,8486	12,39651
212,2186	1,20683	209,8366	12,40589
212,2056	1,21389	209,8236	12,41526
212,1906	1,20893	209,8086	12,42463
212,1776	1,21536	209,7956	12,43397
212,1656	1,21514	209,7836	12,4433
212,1506	1,21747	209,7706	12,45262
212,1376	1,2203	209,7556	12,46193
212,1256	1,2202	209,7426	12,47122
212,1126	1,2257	209,7306	12,48053
212,0976	1,22209	209,7146	12,48985
212,0846	1,22968	209,7026	12,49917
212,0726	1,22691	209,6906	12,50847
212,0596	1,22541	209,6776	12,51776
212,0446	1,22907	209,6656	12,52702
212,0316	1,22623	209,6496	12,53625
212,0196	1,23038	209,6376	12,54545
212,0076	1,22886	209,6246	12,55464
211,9946	1,22889	209,6096	12,5638
211,9826	1,22911	209,5966	12,57293
211,9696	1,2292	209,5846	12,58205
211,9546	1,23301	209,5726	12,59117
211,9416	1,23221	209,5566	12,60027
211,9176	1,23414	209,5446	12,60937
211,9046	1,23609	209,5316	12,61849
211,8896	1,23566	209,5166	12,6276
211,8766	1,23728	209,5036	12,63669
211,8646	1,23554	209,4916	12,64578
211,8516	1,23542	209,4786	12,65485
211,8366	1,23497	209,4666	12,66392
211,8236	1,23776	209,4506	12,67298
211,8116	1,23943	209,4386	12,68203
211,7996	1,23466	209,4266	12,69107
211,7866	1,2409	209,4136	12,7001
211,7716	1,23847	209,3986	12,70914
211,7586	1,24189	209,3856	12,71817
211,7436	1,24251	209,3736	12,72721
211,7306	1,24524	209,3606	12,73625
211,7156	1,24813	209,3456	12,74527
211,7026	1,25316	209,3326	12,75431
211,6906	1,25323	209,3206	12,76333
211,6746	1,25013	209,3046	12,77234
211,6626	1,25095	209,2926	12,78135
211,6496	1,25045	209,2806	12,79034
211,6346	1,25053	209,2676	12,79933
211,6216	1,25192	209,2526	12,80833
211,6096	1,25308	209,2396	12,81732
211,5976	1,24999	209,2276	12,82629
211,5846	1,25483	209,2116	12,83525
211,5696	1,25633	209,1996	12,8442
211,5566	1,25694	209,1866	12,85312
211,5416	1,26113	209,1746	12,86202
211,5286	1,25706	209,1626	12,87092
211,5166	1,25849	209,1346	12,87981
211,5036	1,26187	209,1216	12,88872
211,4886	1,26486	209,1066	12,89762
211,4766	1,26327	209,0936	12,90653
211,4636	1,26256	209,0816	12,91543
211,4486	1,25995	209,0686	12,92432
211,4356	1,26084	209,0566	12,93321
211,4236	1,26316	209,0406	12,9421
211,4076	1,26399	209,0286	12,95099
211,3956	1,26383	209,0166	12,95986
211,3826	1,26313	209,0036	12,96873
211,3676	1,26316	208,9886	12,9776
211,3546	1,26767	208,9756	12,98645
211,3426	1,27438	208,9636	12,9953
211,3306	1,27509	208,9476	13,00414
211,3176	1,27914	208,9356	13,01298
211,3056	1,27615	208,9226	13,0218
211,2896	1,28081	208,9106	13,03061
211,2776	1,27579	208,8946	13,03943
211,2646	1,28341	208,8826	13,04825
211,2496	1,27894	208,8706	13,05706
211,2366	1,28177	208,8576	13,06587
211,2216	1,27963	208,8456	13,07468
211,2086	1,28275	208,8296	13,0835
